Br,Btheta
7.382804101946567e-20,-6.203854594147708e-25
7.02159992154861e-20,1.9011149852034504e-20
5.972618701958136e-20,3.616297576465158e-20
4.3394530386007496e-20,4.977365399147583e-20
2.281302167318748e-20,5.851176440335143e-20
6.200434257003941e-25,6.15247674031187e-20
-2.281447138869988e-20,5.851296029353401e-20
-4.3395017870461906e-20,4.977272900260272e-20
-5.972711971254964e-20,3.6163357111640827e-20
-7.02176674426617e-20,1.9012365707957236e-20
-7.382718686469833e-20,1.68167767039873e-24
-7.021603338561849e-20,-1.901122549214904e-20
-5.973205510790929e-20,-3.6160842675179874e-20
-4.339646847606598e-20,-4.9770809122096835e-20
-2.2814344568724563e-20,-5.851163121229554e-20
-6.421321576321295e-25,-6.152239374426891e-20
2.2814741502732755e-20,-5.851174580100158e-20
4.3393025775288873e-20,-4.977319007797124e-20
5.972724125559183e-20,-3.6161799654818096e-20
7.021534826113394e-20,-1.9010771823926594e-20
7.382798419654316e-20,-6.030060164459641e-25
7.021589953510672e-20,1.9011558895272456e-20
5.972555396537506e-20,3.6162578644993647e-20
4.3394567604399216e-20,4.9773472457001145e-20
2.2812686251939237e-20,5.851177632749769e-20
8.271806125629217e-25,6.152455658835194e-20
-2.2814285409559958e-20,5.851270575405907e-20
-4.3395325648612726e-20,4.977242180710309e-20
-5.972735309339627e-20,3.61630797401043e-20
-7.021700388234899e-20,1.90114154379827e-20
-7.382747297080978e-20,9.703850070039913e-25
-7.021599924998186e-20,-1.9011292527627836e-20
-5.97318750391687e-20,-3.6161447534639264e-20
-4.33966500947708e-20,-4.977119759147501e-20
-2.2814566899810126e-20,-5.85118566073857e-20
-1.0452297974093904e-24,-6.152295709411531e-20
2.2814374988372386e-20,-5.851272992258219e-20
4.339268495739686e-20,-4.9773780843629874e-20
5.972722607512422e-20,-3.6162044177322953e-20
7.021561584666673e-20,-1.9011369620729186e-20
7.382762664771534e-20,-6.82736364941234e-25
7.021565531237795e-20,1.9010905079155772e-20
5.97261251676242e-20,3.616216139743838e-20
4.3394467544576554e-20,4.977292713211286e-20
2.2813178655909008e-20,5.851116958486777e-20
5.845051083738336e-25,6.152407159820408e-20
-2.2814051585209832e-20,5.85120337237244e-20
-4.339481775284069e-20,4.977212550452273e-20
-5.972714859185879e-20,3.616275007044596e-20
-7.021729562718704e-20,1.9011171890735206e-20
-7.382752403158283e-20,8.271806125767725e-25
-7.021611573613414e-20,-1.9012178541291438e-20
-5.97317772070396e-20,-3.616185268223462e-20
-4.339629046159839e-20,-4.9771844570302287e-20
-2.281408000571653e-20,-5.851256018341388e-20
-9.249826984329737e-25,-6.152336369859277e-20
2.2815066261436683e-20,-5.851286219956096e-20
4.339334489958147e-20,-4.9774341501640733e-20
5.972760881783593e-20,-3.6162682059906854e-20
7.021565279082131e-20,-1.901206686219075e-20
7.382790114562724e-20,-1.0503752420901278e-24
7.021602252194763e-20,1.901056351375579e-20
5.972686298640989e-20,3.616195961757813e-20
4.3395099738780047e-20,4.9772644292344683e-20
2.2813308869098346e-20,5.851077440705031e-20
3.3107729316291827e-25,6.152370142688152e-20
-2.2814194189041985e-20,5.851184821403924e-20
-4.3395200366978027e-20,4.97719945860735e-20
-5.97266688983839e-20,3.616252607889109e-20
-7.021669025935409e-20,1.901135255841428e-20
-7.38275908487873e-20,7.30812449786351e-25
-7.021574525151683e-20,-1.9012159790181833e-20
-5.973153228977072e-20,-3.6162140140509414e-20
-4.3396237020727416e-20,-4.977180740453341e-20
-2.281410499202003e-20,-5.851227999510368e-20
1.1301630774485999e-35,-6.152321241985654e-20
2.2815117450308055e-20,-5.851265449961442e-20
4.339345106777297e-20,-4.9774060941265563e-20
5.972783685697644e-20,-3.616275097471473e-20
7.021537578199227e-20,-1.901110416422787e-20
7.382822771471315e-20,-1.3243348126419165e-24
7.021538632432057e-20,1.9010867960561953e-20
5.972675694747772e-20,3.616271319273994e-20
4.339497362470573e-20,4.9773299163243196e-20
2.281342526258301e-20,5.851160142123158e-20
9.380326788006527e-25,6.152456865458107e-20
-2.2813633340777113e-20,5.851265315081555e-20
-4.33946943701933e-20,4.977254730773232e-20
-5.97266139002531e-20,3.6162902729619916e-20
-7.021668703474092e-20,1.9011691194972614e-20
-7.382720054682489e-20,1.5035425165278738e-24
-7.021589371183915e-20,-1.901130129484664e-20
-5.97318055325761e-20,-3.61612724610246e-20
-4.339601943842848e-20,-4.9771086248594375e-20
-2.2814101959076296e-20,-5.85116463533694e-20
-4.258301871567642e-25,-6.152255233987803e-20
2.2814929920217294e-20,-5.851212845972591e-20
4.339301892770216e-20,-4.9773731793453814e-20
5.97274293293558e-20,-3.6161672411277574e-20
7.021573473923587e-20,-1.9011062889458318e-20
