Br,Btheta
-7.132280960630297e-25,3.500001494176705e-17
-1.0880188389805156e-17,3.3900426906220696e-17
-2.107673843699376e-17,3.067074917708351e-17
-2.9948955933159744e-17,2.5513914641412295e-17
-3.6939369291632463e-17,1.8753947407274424e-17
-4.160875096337068e-17,1.0815599878076153e-17
-4.3663696394379496e-17,2.1976699397992027e-18
-4.297509589860614e-17,-6.5583488239075575e-18
-3.9586209138705243e-17,-1.4902281345992562e-17
-3.3709976891440054e-17,-2.2309849279562734e-17
-2.5715618654743605e-17,-2.831560636849318e-17
-1.6105460434139408e-17,-3.2542192182108284e-17
-5.483333295104566e-18,-3.472403116007453e-17
5.483333063860736e-18,-3.472402804396545e-17
1.61054581242771e-17,-3.25421911742922e-17
2.5715621821727306e-17,-2.831560474651651e-17
3.370997560835895e-17,-2.2309849573369828e-17
3.958620815103372e-17,-1.490228212495449e-17
4.2975094643868454e-17,-6.558348100199308e-18
4.366369619819156e-17,2.1976687500537228e-18
4.1608749785809525e-17,1.081559982161928e-17
3.693937042981336e-17,1.8753945884736368e-17
2.994895270241864e-17,2.5513913919853406e-17
2.1076736053865505e-17,3.0670747416953114e-17
1.0880189486835648e-17,3.3900425524811846e-17
-1.2407709132011098e-24,3.500001506253219e-17
-1.0880188567147665e-17,3.390042696917915e-17
-2.1076738347370655e-17,3.0670749061542096e-17
-2.994895597190928e-17,2.5513914438280054e-17
-3.6939370044104386e-17,1.8753947386973646e-17
-4.160875112561084e-17,1.081559971335389e-17
-4.3663696470505874e-17,2.197669747525932e-18
-4.2975096008667505e-17,-6.558349057799869e-18
-3.958620951916987e-17,-1.4902281608800177e-17
-3.370997727380495e-17,-2.2309849496136823e-17
-2.5715619023363475e-17,-2.8315606524033977e-17
-1.6105460450616432e-17,-3.254219220202559e-17
-5.483333481242005e-18,-3.4724031056200296e-17
5.483332677806627e-18,-3.472402869017621e-17
1.6105457940132394e-17,-3.2542191762757586e-17
2.5715621684646333e-17,-2.831560526148258e-17
3.370997525075976e-17,-2.2309850167693363e-17
3.958620798785042e-17,-1.4902282686635084e-17
4.297509467687734e-17,-6.55834865603303e-18
4.366369577362449e-17,2.1976681371280576e-18
4.160874922525739e-17,1.081559920461025e-17
3.693937033237078e-17,1.87539454327119e-17
2.994895255741072e-17,2.5513913576405496e-17
2.107673610570212e-17,3.067074700662408e-17
1.0880189693393908e-17,3.390042512339934e-17
-1.1461784116611997e-24,3.5000014528176745e-17
-1.088018859636341e-17,3.3900426504808195e-17
-2.1076738873786575e-17,3.067074860694701e-17
-2.9948956049408377e-17,2.551391403201557e-17
-3.6939370046810955e-17,1.8753946960663115e-17
-4.160875066339564e-17,1.0815599128296492e-17
-4.366369623821208e-17,2.197669210726661e-18
-4.2975096019664115e-17,-6.558349566855123e-18
-3.9586209537202545e-17,-1.4902282070856452e-17
-3.370997714621187e-17,-2.2309850066955437e-17
-2.5715618886282502e-17,-2.831560703900004e-17
-1.610546036261797e-17,-3.254219274450018e-17
-5.4833332151379e-18,-3.472403137700914e-17
5.48333311167586e-18,-3.4724028850109545e-17
1.610545825319585e-17,-3.25421921411863e-17
2.571562168447836e-17,-2.8315605613072306e-17
3.370997541696933e-17,-2.2309850429597762e-17
3.95862080058831e-17,-1.4902283148691355e-17
4.297509462183713e-17,-6.558349024752914e-18
4.36636962342974e-17,2.1976680971075357e-18
4.16087497808453e-17,1.0815599167694435e-17
3.6939370584096957e-17,1.875394528384145e-17
2.9948952818667286e-17,2.551391331045668e-17
2.107673612514086e-17,3.067074685275069e-17
1.0880189925579382e-17,3.390042513800721e-17
-8.27180618982426e-25,3.500001446597664e-17
-1.0880188185212315e-17,3.390042645304026e-17
-2.1076738418646e-17,3.067074849733969e-17
-2.994895599128405e-17,2.5513914336713947e-17
-3.693936949463734e-17,1.8753947032391757e-17
-4.1608750599492426e-17,1.0815599324970347e-17
-4.36636961620857e-17,2.1976694029999283e-18
-4.2975095722488903e-17,-6.5583494210119104e-18
-3.9586209156737926e-17,-1.490228180804882e-17
-3.3709977035405486e-17,-2.2309849892352517e-17
-2.5715618688761913e-17,-2.831560676713624e-17
-1.6105460263755825e-17,-3.2542192624996373e-17
-5.483333179747642e-18,-3.4724031339322346e-17
5.4833332270327664e-18,-3.472402867086173e-17
1.610545853348678e-17,-3.254219150673012e-17
2.5715621931883014e-17,-2.831560489813287e-17
3.3709975530711605e-17,-2.2309849836953783e-17
3.958620835028238e-17,-1.4902282487386433e-17
4.2975094963055936e-17,-6.558348292821006e-18
4.3663696504654386e-17,2.1976685377701916e-18
4.1608749783327424e-17,1.0815599494656827e-17
3.6939370406806015e-17,1.8753945558574973e-17
2.9948952721793417e-17,2.551391381828729e-17
2.1076736156447772e-17,3.067074742991225e-17
1.0880189770617898e-17,3.3900425542665907e-17
