Br,Btheta
2.8077225610842685e-10,5.191893525346373e-13
2.8014393556169113e-10,1.8144829026713427e-11
2.784109250754488e-10,3.569277414636447e-11
2.755809269715125e-10,5.309392049948745e-11
2.7166594432977663e-10,7.027983662508666e-11
2.666822205142214e-10,8.718302995830548e-11
2.606501626401166e-10,1.0373720786964865e-10
2.535942494778541e-10,1.198775326548641e-10
2.4554292433592334e-10,1.355408695761774e-10
2.365284735079713e-10,1.5066602710153481e-10
2.265868909061537e-10,1.6519398853558495e-10
2.157577295364218e-10,1.7906813428439705e-10
2.0408394049965282e-10,1.9223445404447778e-10
1.9161170022722028e-10,2.046417482553721e-10
1.7839022668050312e-10,2.1624181820400127e-10
1.6447158526072594e-10,2.2698964421682535e-10
1.4991048518999808e-10,2.368435514237391e-10
1.3476406713542775e-10,2.4576536262427545e-10
1.190916828570633e-10,2.5372053783249e-10
1.0295466766714027e-10,2.606783001216915e-10
8.641610649300462e-11,2.666117474339044e-10
6.95405943393738e-11,2.714979500613793e-10
5.2393991948167554e-11,2.7531803354914916e-10
3.5043177455301026e-11,2.780572468080561e-10
1.755579484465935e-11,2.7970501526722657e-10
-2.6432685528665e-24,2.802549789339901e-10
-1.7555794844661308e-11,2.797050152672279e-10
-3.5043177455297995e-11,2.7805724680805505e-10
-5.239399194817326e-11,2.753180335491514e-10
-6.954059433937183e-11,2.714979500613819e-10
-8.641610649301015e-11,2.6661174743390507e-10
-1.029546676671481e-10,2.6067830012169083e-10
-1.190916828570602e-10,2.537205378324875e-10
-1.3476406713543277e-10,2.4576536262427333e-10
-1.4991048518999836e-10,2.3684355142373844e-10
-1.6447158526072596e-10,2.2698964421682496e-10
-1.7839022668050958e-10,2.1624181820400127e-10
-1.9161170022722212e-10,2.0464174825537374e-10
-2.040839404996522e-10,1.922344540444751e-10
-2.1575772953642522e-10,1.7906813428440122e-10
-2.2658689090615443e-10,1.6519398853558518e-10
-2.365284735079739e-10,1.5066602710153515e-10
-2.455429243359307e-10,1.355408695761769e-10
-2.53594249477853e-10,1.198775326548593e-10
-2.606501626401201e-10,1.0373720786964688e-10
-2.666822205142221e-10,8.718302995830258e-11
-2.716659443297746e-10,7.027983662508684e-11
-2.7558092697151735e-10,5.309392049948706e-11
-2.7841092507545165e-10,3.569277414636259e-11
-2.8014393556169e-10,1.8144829026712215e-11
-2.807722561084291e-10,5.191893525376227e-13
-2.8029252912389504e-10,-1.71146381789743e-11
-2.7870576882979306e-10,-3.468701774756702e-11
-2.7601737113173943e-10,-5.212845980809714e-11
-2.722371060185824e-10,-6.936989743249219e-11
-2.6737909230357397e-10,-8.634296247530695e-11
-2.614617545954087e-10,-1.0298026041970223e-10
-2.5450776246632697e-10,-1.1921564274277294e-10
-2.465439518667873e-10,-1.3498447562707959e-10
-2.376012289215846e-10,-1.502239038390497e-10
-2.2771445633018247e-10,-1.6487310859551064e-10
-2.1692232268314075e-10,-1.7887355824655912e-10
-2.0526719509742385e-10,-1.9216925061734266e-10
-1.9279495566394834e-10,-2.04706945872653e-10
-1.7955482229136472e-10,-2.16436388797047e-10
-1.6559915461925464e-10,-2.2731051941927558e-10
-1.5098324576124968e-10,-2.3728567095345414e-10
-1.3576510072298944e-10,-2.4632175408000145e-10
-1.200052024207418e-10,-2.543824266472625e-10
-1.037662663030001e-10,-2.614352479393411e-10
-8.711298464851237e-11,-2.6745181672651563e-10
-7.011176167991661e-11,-2.7240789239178923e-10
-5.283044069059323e-11,-2.762834985093997e-10
-3.5338024434388394e-11,-2.790630083385231e-10
-1.770439007153905e-11,-2.807352117870086e-10
-2.429869085075235e-24,-2.812933634950899e-10
1.770439007153624e-11,-2.8073521178701144e-10
3.5338024434389014e-11,-2.790630083385253e-10
5.283044069059327e-11,-2.76283498509402e-10
7.011176167991864e-11,-2.7240789239178835e-10
8.711298464850881e-11,-2.6745181672651496e-10
1.0376626630299604e-10,-2.6143524793934137e-10
1.200052024207434e-10,-2.543824266472637e-10
1.3576510072298925e-10,-2.463217540799972e-10
1.5098324576124999e-10,-2.3728567095344974e-10
1.655991546192539e-10,-2.2731051941927088e-10
1.795548222913596e-10,-2.1643638879704633e-10
1.9279495566394705e-10,-2.0470694587265605e-10
2.0526719509742574e-10,-1.9216925061734398e-10
2.1692232268313747e-10,-1.7887355824656188e-10
2.2771445633018268e-10,-1.6487310859550891e-10
2.3760122892158167e-10,-1.50223903839048e-10
2.465439518667828e-10,-1.349844756270789e-10
2.545077624663288e-10,-1.192156427427745e-10
2.6146175459540855e-10,-1.0298026041969872e-10
2.673790923035714e-10,-8.63429624753043e-11
2.722371060185829e-10,-6.936989743248643e-11
2.760173711317328e-10,-5.212845980809761e-11
2.7870576882979207e-10,-3.468701774756821e-11
2.8029252912389473e-10,-1.7114638178976208e-11
