Br,Btheta
9.529120656610879e-22,2.1651709734961585e-09
2.716380486055555e-10,2.1480529586116156e-09
5.389699670249067e-10,2.0969716554956996e-09
7.977588979027485e-10,2.0127408193895152e-09
1.043905356271033e-09,1.8967018911708173e-09
1.2735130055826258e-09,1.7507020492819491e-09
1.482951005071519e-09,1.5770640335436737e-09
1.668911889916046e-09,1.3785482776497193e-09
1.8284640317739023e-09,1.158308020319428e-09
1.9590978312366003e-09,9.198381838677008e-10
2.058764912432492e-09,6.669189107260278e-10
2.125909720984759e-09,4.0355473152431773e-10
2.1594930665599235e-09,1.3391040079782199e-10
2.1590072963280356e-09,-1.3775552214330463e-10
2.1244829330273836e-09,-4.071582497122359e-10
2.0564867571156277e-09,-6.700544034227697e-10
1.956111453482391e-09,-9.223086365194727e-10
1.8249570767198658e-09,-1.1599582053131075e-09
1.665104712483991e-09,-1.3792745078137231e-09
1.4790828242373596e-09,-1.5768206772156107e-09
1.2698268733658613e-09,-1.7495043974779672e-09
1.04063288589228e-09,-1.8946251967922037e-09
7.951057106695107e-10,-2.0099155688032797e-09
5.371027724024267e-10,-2.0935753695852595e-09
2.7067416926051307e-10,-2.1442990384844e-09
-1.0622668119791349e-22,-2.1612952917230704e-09
-2.7067416926190097e-10,-2.1442990384862222e-09
-5.371027724038876e-10,-2.0935753695875293e-09
-7.951057106695557e-10,-2.0099155688029476e-09
-1.0406328858921251e-09,-1.894625196792025e-09
-1.2698268733655922e-09,-1.7495043974781662e-09
-1.4790828242372018e-09,-1.576820677215787e-09
-1.6651047124839008e-09,-1.3792745078135312e-09
-1.8249570767195877e-09,-1.1599582053132597e-09
-1.956111453482396e-09,-9.223086365192813e-10
-2.0564867571156355e-09,-6.700544034229606e-10
-2.124482933027547e-09,-4.0715824971210075e-10
-2.1590072963276634e-09,-1.3775552214321783e-10
-2.1594930665599186e-09,1.3391040079797215e-10
-2.1259097209840456e-09,4.03554731526695e-10
-2.058764912433962e-09,6.669189107282311e-10
-1.9590978312393375e-09,9.198381838674686e-10
-1.8284640317736703e-09,1.1583080203195556e-09
-1.6689118899176096e-09,1.3785482776476966e-09
-1.4829510050730197e-09,1.5770640335417133e-09
-1.2735130055826076e-09,1.7507020492820666e-09
-1.0439053562710842e-09,1.896701891170804e-09
-7.977588979025007e-10,2.012740819389347e-09
-5.389699670247754e-10,2.0969716554959296e-09
-2.716380486053832e-10,2.148052958611414e-09
-5.286992199373574e-22,2.1651709734960527e-09
2.716380486041289e-10,2.1480529586117053e-09
5.389699670235285e-10,2.096971655496194e-09
7.97758897901253e-10,2.0127408193895847e-09
1.0439053562697002e-09,1.8967018911711593e-09
1.2735130055812846e-09,1.7507020492822736e-09
1.4829510050703773e-09,1.5770640335442393e-09
1.6689118899147048e-09,1.3785482776503506e-09
1.8284640317723158e-09,1.1583080203200583e-09
1.959097831235674e-09,9.198381838684139e-10
2.0587649124311684e-09,6.669189107267271e-10
2.1259097209835212e-09,4.0355473152547857e-10
2.1594930665588478e-09,1.3391040079868717e-10
2.159007296326649e-09,-1.3775552214213748e-10
2.124482933026737e-09,-4.071582497111223e-10
2.056486757114866e-09,-6.7005440342136e-10
1.9561114534814177e-09,-9.223086365183353e-10
1.8249570767192028e-09,-1.1599582053119008e-09
1.6651047124831729e-09,-1.3792745078122363e-09
1.4790828242368344e-09,-1.5768206772139968e-09
1.26982687336527e-09,-1.7495043974764893e-09
1.0406328858919607e-09,-1.894625196790537e-09
7.951057106691291e-10,-2.0099155688018433e-09
5.371027724022266e-10,-2.093575369583684e-09
2.706741692606245e-10,-2.144299038482802e-09
1.0627614191094041e-22,-2.161295291721588e-09
-2.706741692617029e-10,-2.1442990384847495e-09
-5.371027724036884e-10,-2.093575369585954e-09
-7.951057106693826e-10,-2.0099155688014715e-09
-1.0406328858917566e-09,-1.894625196790589e-09
-1.2698268733651007e-09,-1.749504397476656e-09
-1.4790828242368536e-09,-1.5768206772143304e-09
-1.6651047124833145e-09,-1.3792745078122861e-09
-1.8249570767191524e-09,-1.1599582053118073e-09
-1.956111453481394e-09,-9.223086365180987e-10
-2.056486757114695e-09,-6.700544034214832e-10
-2.1244829330264393e-09,-4.071582497110929e-10
-2.1590072963267212e-09,-1.3775552214221461e-10
-2.1594930665586885e-09,1.3391040079898286e-10
-2.125909720982714e-09,4.035547315276593e-10
-2.0587649124327235e-09,6.669189107288705e-10
-1.9590978312382315e-09,9.198381838682964e-10
-1.828464031772274e-09,1.1583080203202022e-09
-1.6689118899160791e-09,1.3785482776483e-09
-1.4829510050718776e-09,1.5770640335422793e-09
-1.2735130055810488e-09,1.7507020492822395e-09
-1.0439053562696493e-09,1.8967018911713914e-09
-7.977588979009805e-10,2.0127408193898523e-09
-5.3896996702312e-10,2.096971655495925e-09
-2.7163804860396356e-10,2.1480529586116094e-09
