Br,Btheta
-7.314007186185269e-22,3.500157611201702e-11
-1.0880868619569151e-11,3.390193714487992e-11
-2.107805214938893e-11,3.067211461841284e-11
-2.9950823963974405e-11,2.5515050228094416e-11
-3.694167514914612e-11,1.8754781380875704e-11
-4.1611344834762394e-11,1.0816080724371325e-11
-4.366642056185485e-11,2.1977660879988816e-12
-4.297777447261298e-11,-6.558642090414212e-12
-3.958867682455409e-11,-1.4902946492984096e-11
-3.371207717592259e-11,-2.2310843840682488e-11
-2.5717223935919965e-11,-2.8316868779889437e-11
-1.610646313980395e-11,-3.254364077155132e-11
-5.483674169507426e-12,-3.4725576260919227e-11
5.4836741673598785e-12,-3.4725576258941664e-11
1.6106463139556607e-11,-3.254364077058792e-11
2.5717223939151624e-11,-2.831686877749242e-11
3.371207717708045e-11,-2.2310843840135786e-11
3.958867682237566e-11,-1.4902946496054477e-11
4.29777744738753e-11,-6.55864209110739e-12
4.366642056409256e-11,2.1977660869489567e-12
4.161134483447301e-11,1.081608072594722e-11
3.6941675149053275e-11,1.875478138336607e-11
2.9950823960973336e-11,2.5515050226875197e-11
2.107805214748542e-11,3.067211461785221e-11
1.0880868617729897e-11,3.390193714460507e-11
-1.2705437921987185e-21,3.500157611206996e-11
-1.0880868619833325e-11,3.3901937144896544e-11
-2.1078052149526586e-11,3.067211461859032e-11
-2.995082396424193e-11,2.551505022782209e-11
-3.694167514971155e-11,1.8754781380802257e-11
-4.161134483486055e-11,1.081608072406924e-11
-4.3666420562365555e-11,2.197766087859458e-12
-4.2977774472939834e-11,-6.5586420906114564e-12
-3.9588676824918184e-11,-1.490294649320681e-11
-3.3712077176121166e-11,-2.231084384099537e-11
-2.571722393610675e-11,-2.83168687799664e-11
-1.6106463139742022e-11,-3.2543640771808676e-11
-5.483674169842991e-12,-3.4725576260967216e-11
5.4836741670873815e-12,-3.472557625927017e-11
1.610646313928089e-11,-3.254364077091907e-11
2.5717223939293434e-11,-2.831686877804785e-11
3.3712077176785185e-11,-2.2310843840856122e-11
3.9588676822234067e-11,-1.4902946496676026e-11
4.297777447362733e-11,-6.5586420915751275e-12
4.3666420563735754e-11,2.1977660861244273e-12
4.1611344834100404e-11,1.0816080725380824e-11
3.694167514882461e-11,1.8754781382979422e-11
2.9950823961052693e-11,2.5515050226459186e-11
2.107805214757776e-11,3.067211461754371e-11
1.0880868618023995e-11,3.3901937144146174e-11
-1.1366832870278138e-21,3.5001576111381744e-11
-1.088086862007126e-11,3.3901937144487154e-11
-2.1078052149547055e-11,3.0672114618005934e-11
-2.9950823964301445e-11,2.5515050227510077e-11
-3.6941675149611765e-11,1.875478138033939e-11
-4.1611344834555916e-11,1.0816080723636283e-11
-4.366642056208871e-11,2.1977660874082326e-12
-4.297777447269187e-11,-6.558642091079188e-12
-3.958867682488564e-11,-1.490294649358718e-11
-3.371207717590541e-11,-2.2310843841445792e-11
-2.5717223936199853e-11,-2.8316868780634917e-11
-1.6106463139336904e-11,-3.254364077231558e-11
-5.483674169524852e-12,-3.472557626155646e-11
5.4836741671867005e-12,-3.472557625968527e-11
1.6106463139798377e-11,-3.254364077121239e-11
2.571722393947819e-11,-2.831686877830215e-11
3.3712077176997926e-11,-2.231084384119137e-11
3.958867682249615e-11,-1.490294649671318e-11
4.2977774473762575e-11,-6.5586420918625526e-12
4.366642056393264e-11,2.1977660862023842e-12
4.1611344834467924e-11,1.0816080725277606e-11
3.694167514900616e-11,1.875478138269808e-11
2.9950823961300376e-11,2.551505022629086e-11
2.107805214796533e-11,3.067211461743258e-11
1.0880868618182499e-11,3.3901937144156146e-11
-8.470393769395228e-22,3.500157611149424e-11
-1.0880868619859908e-11,3.390193714447387e-11
-2.1078052149186036e-11,3.067211461790697e-11
-2.995082396384574e-11,2.551505022763874e-11
-3.6941675149354e-11,1.875478138049183e-11
-4.161134483428909e-11,1.0816080723772218e-11
-4.366642056197178e-11,2.1977660877035628e-12
-4.2977774472556623e-11,-6.558642090791785e-12
-3.958867682454706e-11,-1.490294649341083e-11
-3.371207717576357e-11,-2.2310843841222304e-11
-2.5717223936098737e-11,-2.8316868780495715e-11
-1.6106463139415706e-11,-3.254364077207863e-11
-5.483674169534255e-12,-3.4725576261257136e-11
5.483674167649778e-12,-3.4725576259250396e-11
1.610646313979282e-11,-3.254364077087346e-11
2.5717223939540748e-11,-2.8316868777667766e-11
3.371207717717113e-11,-2.2310843840673903e-11
3.9588676822503185e-11,-1.4902946496286427e-11
4.2977774473942914e-11,-6.558642091251114e-12
4.366642056444536e-11,2.197766086633133e-12
4.161134483463915e-11,1.0816080725778514e-11
3.694167514900339e-11,1.8754781383134625e-11
2.995082396130518e-11,2.551505022683072e-11
2.1078052147761315e-11,3.067211461778033e-11
1.0880868618208738e-11,3.390193714458215e-11
