Br,Btheta
-9.653160547175863e-08,-7.822595548643744e-09
-9.522124030598932e-08,-1.3833204423818682e-08
-9.354488204044294e-08,-1.9696800285625356e-08
-9.152236662735881e-08,-2.5391879348140733e-08
-8.917459456447088e-08,-3.089906129661648e-08
-8.652323749091635e-08,-3.620112626488889e-08
-8.359044799351029e-08,-4.128301950821887e-08
-8.039857735008064e-08,-4.6131824495178554e-08
-7.696990579435984e-08,-5.073670569599617e-08
-7.332638965591738e-08,-5.5088822880029295e-08
-6.948942941223466e-08,-5.918121923980128e-08
-6.547966229332145e-08,-6.300868612246002e-08
-6.131678261046974e-08,-6.656760756150334e-08
-5.7019392448440565e-08,-6.985578815313648e-08
-5.2604884775574677e-08,-7.287226810505314e-08
-4.808936040105196e-08,-7.561712949512578e-08
-4.3487579554909905e-08,-7.809129790854848e-08
-3.881294819862845e-08,-8.029634367255323e-08
-3.4077538504380903e-08,-8.223428687652204e-08
-2.929214228367237e-08,-8.390741025336783e-08
-2.446635551331552e-08,-8.531808380803562e-08
-1.9608691510712568e-08,-8.646860481467123e-08
-1.4726719762927469e-08,-8.736105647119265e-08
-9.827226924550842e-09,-8.799718810515828e-08
-4.916396077647022e-09,-8.837831937569492e-08
2.7386243455783835e-21,-8.850527042172133e-08
4.91639607764912e-09,-8.837831937569516e-08
9.827226924552933e-09,-8.799718810515684e-08
1.4726719762926245e-08,-8.736105647119102e-08
1.9608691510707982e-08,-8.646860481467201e-08
2.446635551330937e-08,-8.531808380803777e-08
2.9292142283673658e-08,-8.390741025336914e-08
3.4077538504379553e-08,-8.223428687652152e-08
3.8812948198628645e-08,-8.029634367255216e-08
4.3487579554905306e-08,-7.80912979085486e-08
4.8089360401047936e-08,-7.561712949512599e-08
5.2604884775571977e-08,-7.287226810505367e-08
5.701939244843916e-08,-6.985578815313751e-08
6.131678261047427e-08,-6.656760756150401e-08
6.547966229332365e-08,-6.300868612246055e-08
6.948942941223778e-08,-5.91812192398007e-08
7.33263896559177e-08,-5.5088822880029216e-08
7.696990579435889e-08,-5.0736705695995976e-08
8.039857735007788e-08,-4.613182449518116e-08
8.359044799350382e-08,-4.128301950822111e-08
8.652323749091384e-08,-3.62011262648884e-08
8.917459456447027e-08,-3.089906129661751e-08
9.152236662735865e-08,-2.5391879348140985e-08
9.354488204044019e-08,-1.9696800285627266e-08
9.52212403059827e-08,-1.3833204423818272e-08
9.653160547175609e-08,-7.822595548643034e-09
9.74574979670698e-08,-1.6885314724800778e-09
9.798208012937834e-08,4.543477484702273e-09
9.809043080335179e-08,1.0846101155359604e-08
9.776980459863053e-08,1.7190351879454053e-08
9.700987167038116e-08,2.3545774631549438e-08
9.580293423107185e-08,2.988066256432931e-08
9.41441164016523e-08,3.61622952314532e-08
9.203152445659277e-08,4.2357196427359683e-08
8.946637499825174e-08,4.843140831614806e-08
8.645308910152459e-08,5.435077831760847e-08
8.299935098900718e-08,6.008125507646193e-08
7.911613031952934e-08,6.558918975944871e-08
7.481766769042046e-08,7.084163890206054e-08
7.012142345707312e-08,7.580666505858927e-08
6.504799045597532e-08,8.0453631591966e-08
5.962097167307467e-08,8.475348806831162e-08
5.3866824323360074e-08,8.867904289004483e-08
4.7814672197166575e-08,9.220522000582036e-08
4.149608848075375e-08,9.530929676946833e-08
3.4944851572756375e-08,9.797112027887382e-08
2.8196676693354592e-08,1.0017329980475182e-07
2.1288926319956772e-08,1.0190137321350752e-07
1.4260302682875353e-08,1.031439455952491e-07
7.150525717723806e-09,1.038927986234532e-07
-6.544054635775368e-22,1.0414296949472071e-07
-7.150525717724076e-09,1.0389279862345483e-07
-1.4260302682879713e-08,1.0314394559525137e-07
-2.1288926319961454e-08,1.0190137321350758e-07
-2.8196676693356498e-08,1.001732998047519e-07
-3.494485157275532e-08,9.797112027887233e-08
-4.149608848075016e-08,9.530929676946752e-08
-4.7814672197163425e-08,9.220522000582325e-08
-5.3866824323356904e-08,8.867904289004482e-08
-5.962097167307352e-08,8.47534880683122e-08
-6.504799045597653e-08,8.045363159196773e-08
-7.012142345707539e-08,7.580666505858653e-08
-7.48176676904274e-08,7.08416389020601e-08
-7.911613031953091e-08,6.558918975945015e-08
-8.299935098900582e-08,6.008125507646102e-08
-8.645308910152453e-08,5.435077831760961e-08
-8.946637499825359e-08,4.8431408316147924e-08
-9.203152445659854e-08,4.235719642736207e-08
-9.414411640165505e-08,3.616229523145441e-08
-9.580293423107316e-08,2.988066256433009e-08
-9.700987167037716e-08,2.3545774631549147e-08
-9.776980459862758e-08,1.7190351879454205e-08
-9.809043080334873e-08,1.084610115536052e-08
-9.7982080129374e-08,4.54347748470276e-09
-9.745749796707136e-08,-1.688531472478895e-09
