Br,Btheta
4.235164736271502e-22,7.471742231599156e-09
-1.072578248845685e-09,7.412745197711093e-09
-2.1281959981579582e-09,7.236689501609138e-09
-3.150163031741807e-09,6.9463663012879425e-09
-4.122325266867104e-09,6.546377586967106e-09
-5.029321817873965e-09,6.043062161761459e-09
-5.8568290777545094e-09,5.444393777306941e-09
-6.59178785481487e-09,4.7598531452673585e-09
-7.2226099033615885e-09,4.000275978826157e-09
-7.739360552167302e-09,3.177679609882734e-09
-8.133914553933825e-09,2.3050710699250986e-09
-8.40008274439181e-09,1.3962398105455818e-09
-8.53370760084082e-09,4.6553846796772284e-10
-8.532726316620884e-09,-4.723447578233534e-10
-8.397200549439862e-09,-1.4026184361241604e-09
-8.12931254720913e-09,-2.310621238677089e-09
-7.733327894732397e-09,-3.1820525842775516e-09
-7.215525649334635e-09,-4.00319698880876e-09
-6.584097133973649e-09,-4.761138653067877e-09
-5.849015126407958e-09,-5.443963009809924e-09
-5.021875615307533e-09,-6.04094218572333e-09
-4.115714685333851e-09,-6.5427016083255806e-09
-3.1448034383385008e-09,-6.941365295324259e-09
-2.124424155785571e-09,-7.2306776999107375e-09
-1.0706311561818818e-09,-7.4061003438658585e-09
-3.389332233574599e-21,-7.464881846164645e-09
1.0706311561807248e-09,-7.406100343867378e-09
2.1244241557856293e-09,-7.230677699915334e-09
3.1448034383373994e-09,-6.94136529532211e-09
4.1157146853330615e-09,-6.542701608324395e-09
5.021875615303282e-09,-6.040942185723396e-09
5.849015126409486e-09,-5.443963009808936e-09
6.584097133975294e-09,-4.761138653069354e-09
7.2155256493345225e-09,-4.003196988809185e-09
7.733327894731633e-09,-3.1820525842775715e-09
8.12931254721174e-09,-2.310621238676107e-09
8.397200549439947e-09,-1.4026184361250554e-09
8.532726316617646e-09,-4.723447578264154e-10
8.533707600840147e-09,4.6553846796658107e-10
8.400082744390183e-09,1.396239810545883e-09
8.133914553933451e-09,2.3050710699284933e-09
7.739360552164423e-09,3.1776796098852968e-09
7.222609903358447e-09,4.000275978822858e-09
6.5917878548157105e-09,4.759853145262838e-09
5.85682907775327e-09,5.444393777306334e-09
5.029321817872434e-09,6.0430621617624064e-09
4.122325266864168e-09,6.5463775869706695e-09
3.1501630317388485e-09,6.946366301287917e-09
2.128195998160851e-09,7.236689501607368e-09
1.0725782488464996e-09,7.412745197709977e-09
-1.3740254437052023e-21,7.471742231598415e-09
-1.0725782488474226e-09,7.412745197710459e-09
-2.1281959981600866e-09,7.236689501608339e-09
-3.150163031743305e-09,6.94636630128715e-09
-4.12232526686865e-09,6.546377586966192e-09
-5.02932181787563e-09,6.0430621617604435e-09
-5.856829077756391e-09,5.444393777305639e-09
-6.591787854816293e-09,4.7598531452654535e-09
-7.222609903363368e-09,4.000275978824237e-09
-7.739360552168867e-09,3.177679609880468e-09
-8.133914553935565e-09,2.3050710699227027e-09
-8.400082744392493e-09,1.3962398105432634e-09
-8.533707600841526e-09,4.655384679651169e-10
-8.532726316621751e-09,-4.723447578259105e-10
-8.397200549440794e-09,-1.4026184361268533e-09
-8.129312547209517e-09,-2.3106212386802513e-09
-7.73332789473245e-09,-3.1820525842798392e-09
-7.215525649335647e-09,-4.0031969888119755e-09
-6.5840971339744915e-09,-4.761138653071311e-09
-5.849015126408876e-09,-5.443963009813931e-09
-5.021875615308027e-09,-6.040942185726607e-09
-4.11571468533352e-09,-6.5427016083294294e-09
-3.1448034383380533e-09,-6.941365295327731e-09
-2.1244241557853335e-09,-7.230677699914334e-09
-1.0706311561810093e-09,-7.406100343869623e-09
-3.598518749281938e-21,-7.46488184616814e-09
1.070631156180701e-09,-7.4061003438710905e-09
2.1244241557862567e-09,-7.230677699918828e-09
3.1448034383382187e-09,-6.941365295325717e-09
4.115714685334017e-09,-6.542701608327483e-09
5.021875615304212e-09,-6.040942185726702e-09
5.849015126409694e-09,-5.443963009812436e-09
6.584097133975836e-09,-4.761138653072182e-09
7.215525649335914e-09,-4.003196988812369e-09
7.733327894733049e-09,-3.182052584280476e-09
8.129312547212705e-09,-2.310621238678386e-09
8.397200549441393e-09,-1.4026184361276286e-09
8.532726316619364e-09,-4.723447578286068e-10
8.533707600841888e-09,4.6553846796472586e-10
8.40008274439187e-09,1.3962398105438443e-09
8.133914553935694e-09,2.3050710699268435e-09
7.739360552165502e-09,3.1776796098835944e-09
7.22260990336058e-09,4.000275978821616e-09
6.5917878548174475e-09,4.759853145262131e-09
5.856829077755821e-09,5.444393777305068e-09
5.0293218178748105e-09,6.0430621617619515e-09
4.122325266866166e-09,6.546377586969705e-09
3.1501630317408387e-09,6.9463663012876505e-09
2.12819599816239e-09,7.2366895016070275e-09
1.0725782488477667e-09,7.412745197710056e-09
