Br,Btheta
1.0787336737436962e-07,3.73587111579889e-09
1.071595573184564e-07,1.0305391577973935e-08
1.0609863412875087e-07,1.6800268253916924e-08
1.0469733489365407e-07,2.3205494080882925e-08
1.0296121000561767e-07,2.9506404643165186e-08
1.0089471862125703e-07,3.568839329249855e-08
9.850140826487468e-08,4.173665119290378e-08
9.57841691260041e-08,4.763594386749039e-08
9.274555089788385e-08,5.33704342310506e-08
8.938812776802618e-08,5.892356014927897e-08
8.57148954824855e-08,6.427797234559239e-08
8.17296833189441e-08,6.941553606231129e-08
7.74375633567687e-08,7.43173973630306e-08
7.284523963734635e-08,7.896411242975982e-08
6.796140065432437e-08,8.333583575431003e-08
6.279702006746342e-08,8.741256083768478e-08
5.736559253976383e-08,9.117440497680128e-08
5.168329407986407e-08,9.460192800817841e-08
4.576905913827473e-08,9.767647355504177e-08
3.9644569849940706e-08,1.0038052043453326e-07
3.33341561213731e-08,1.026980314572557e-07
2.686460860561805e-08,1.0461478690608424e-07
2.026490987017196e-08,1.0611869051217456e-07
1.3565892120939357e-08,1.0720003673246637e-07
6.799832587444262e-09,1.0785172953722653e-07
-2.523719949589179e-21,1.0806944468580571e-07
-6.7998325874442644e-09,1.0785172953722632e-07
-1.3565892120938137e-08,1.072000367324641e-07
-2.026490987017326e-08,1.0611869051217546e-07
-2.6864608605617854e-08,1.0461478690608495e-07
-3.333415612137617e-08,1.0269803145725582e-07
-3.9644569849941414e-08,1.0038052043453344e-07
-4.5769059138274774e-08,9.767647355504039e-08
-5.168329407986435e-08,9.460192800817521e-08
-5.736559253976504e-08,9.117440497679959e-08
-6.279702006746266e-08,8.741256083768476e-08
-6.796140065432384e-08,8.333583575430769e-08
-7.284523963734868e-08,7.896411242975912e-08
-7.74375633567708e-08,7.431739736302979e-08
-8.17296833189458e-08,6.941553606231058e-08
-8.571489548248854e-08,6.427797234559292e-08
-8.938812776802741e-08,5.8923560149278947e-08
-9.274555089788479e-08,5.337043423104815e-08
-9.578416912600652e-08,4.763594386748716e-08
-9.850140826487616e-08,4.173665119290254e-08
-1.0089471862125898e-07,3.568839329249705e-08
-1.0296121000561957e-07,2.9506404643163872e-08
-1.046973348936558e-07,2.3205494080882164e-08
-1.0609863412874928e-07,1.6800268253914475e-08
-1.0715955731845675e-07,1.0305391577972876e-08
-1.0787336737436983e-07,3.735871115799877e-09
-1.0823213556730307e-07,-2.892646380263209e-09
-1.0822683012690985e-07,-9.56357875230819e-09
-1.0784749792539681e-07,-1.6259127779595103e-08
-1.0708353527248547e-07,-2.2960027056198423e-08
-1.0592404043913215e-07,-2.9645331130737466e-08
-1.0435823734263049e-07,-3.6292257415597434e-08
-1.0237595698081983e-07,-4.2876090722224146e-08
-9.996816080124638e-08,-4.937015825222547e-08
-9.712748832019434e-08,-5.574588053939718e-08
-9.384881003642033e-08,-6.197290127566863e-08
-9.012976606333657e-08,-6.80192962517668e-08
-8.597127095761004e-08,-7.385185889506435e-08
-8.137796595396754e-08,-7.943645718758462e-08
-7.635860120376482e-08,-8.473845419043549e-08
-7.092633261467299e-08,-8.972318207636353e-08
-6.509892043449641e-08,-9.435645756108017e-08
-5.889881972919909e-08,-9.860512499698886e-08
-5.235315627224899e-08,-1.024376122081114e-07
-4.549358497634906e-08,-1.0582448344434505e-07
-3.83560317366808e-08,-1.0873897364298054e-07
-3.098032329095164e-08,-1.1115748851441181e-07
-2.3409713308510526e-08,-1.1306005580750067e-07
-1.5690316276724984e-08,-1.144307144323788e-07
-7.870463743625837e-09,-1.1525782988109405e-07
-6.140513989638715e-22,-1.1553432653197237e-07
7.870463743625276e-09,-1.152578298810953e-07
1.5690316276724623e-08,-1.1443071443238125e-07
2.3409713308510873e-08,-1.1306005580749968e-07
3.0980323290951235e-08,-1.1115748851441064e-07
3.835603173668021e-08,-1.0873897364298043e-07
4.549358497635093e-08,-1.0582448344434423e-07
5.235315627225031e-08,-1.0243761220811125e-07
5.8898819729199456e-08,-9.860512499698573e-08
6.509892043449743e-08,-9.435645756107812e-08
7.092633261467498e-08,-8.972318207636191e-08
7.635860120376447e-08,-8.47384541904339e-08
8.137796595396738e-08,-7.94364571875868e-08
8.597127095761164e-08,-7.38518588950643e-08
9.012976606333681e-08,-6.801929625176568e-08
9.384881003642307e-08,-6.197290127566537e-08
9.712748832019233e-08,-5.5745880539394495e-08
9.996816080124402e-08,-4.937015825222582e-08
1.0237595698082311e-07,-4.2876090722224755e-08
1.0435823734263078e-07,-3.629225741559669e-08
1.0592404043913245e-07,-2.9645331130734673e-08
1.0708353527248465e-07,-2.2960027056193827e-08
1.0784749792539562e-07,-1.6259127779594164e-08
1.0822683012691099e-07,-9.563578752307243e-09
1.082321355673039e-07,-2.892646380262847e-09
