Br,Btheta
-0.00010896675031232231,-8.05467070524677e-05
-9.673588387334055e-05,-8.799178260278766e-05
-8.386357640729568e-05,-9.397143092821993e-05
-7.059743525284233e-05,-9.841738576673585e-05
-5.7197720356646974e-05,-0.0001012989654012926
-4.3928007616191894e-05,-0.00010262523079825104
-3.1045432131476e-05,-0.00010244489726368423
-1.8791345871374327e-05,-0.0001008440008945878
-7.383165092195643e-06,-9.794157899185755e-05
2.991983004948048e-06,-9.388384082739204e-05
1.2181449883264244e-05,-8.883744860309497e-05
2.0069010834465934e-05,-8.29825776533889e-05
2.657476148954842e-05,-7.650637555655873e-05
3.165338696557853e-05,-6.959730411459134e-05
3.529136564845373e-05,-6.244065266475291e-05
3.750370745452225e-05,-5.521529175057778e-05
3.833076187646624e-05,-4.8091531419398406e-05
3.783548271819233e-05,-4.1229792722589205e-05
3.6101336874528075e-05,-3.477971842756782e-05
3.323083432591861e-05,-2.887934910456479e-05
2.9344476259416103e-05,-2.3654067406811765e-05
2.4579800883553625e-05,-1.9215146120069516e-05
1.90901714296496e-05,-1.5657894139533403e-05
1.3043000403864486e-05,-1.3059544899588832e-05
6.6172237597604935e-06,-1.1477142884639849e-05
-8.691219462140619e-19,-1.0945733685252361e-05
-6.617223759765682e-06,-1.1477142884639413e-05
-1.3043000403868306e-05,-1.3059544899589659e-05
-1.909017142965277e-05,-1.5657894139536106e-05
-2.4579800883552842e-05,-1.921514612006994e-05
-2.9344476259421836e-05,-2.3654067406811155e-05
-3.323083432591917e-05,-2.887934910456561e-05
-3.610133687453386e-05,-3.477971842756737e-05
-3.7835482718192986e-05,-4.122979272259082e-05
-3.833076187647015e-05,-4.809153141939927e-05
-3.750370745452315e-05,-5.521529175057846e-05
-3.5291365648453964e-05,-6.244065266475216e-05
-3.165338696558339e-05,-6.959730411458827e-05
-2.6574761489553464e-05,-7.650637555656001e-05
-2.00690108344672e-05,-8.298257765339062e-05
-1.2181449883268579e-05,-8.883744860309451e-05
-2.991983004953416e-06,-9.38838408273925e-05
7.383165092194399e-06,-9.794157899186205e-05
1.8791345871374157e-05,-0.00010084400089458776
3.104543213147193e-05,-0.00010244489726368608
4.392800761618817e-05,-0.00010262523079825055
5.719772035664638e-05,-0.00010129896540129287
7.059743525284074e-05,-9.841738576673686e-05
8.38635764072926e-05,-9.397143092822164e-05
9.673588387333726e-05,-8.799178260278735e-05
0.00010896675031232456,-8.054670705246926e-05
0.00012032936045982611,-7.173790763053641e-05
0.00013062402078485474,-6.169486397680554e-05
0.00013968231107932505,-5.056827960974811e-05
0.0001473689738086119,-3.852331160700902e-05
0.00015358173489209262,-2.5733209370460096e-05
0.00015824947736696525,-1.2373855999626989e-05
0.000161329333132839,1.3804882611855816e-06
0.00016280329930781252,1.5360160037519995e-05
0.00016267492481314503,2.940190921785172e-05
0.00016096646786728502,4.33498399136793e-05
0.00015771672860946719,5.705584307405034e-05
0.0001529795534951138,7.03798905068626e-05
0.00014682282998287123,8.319048646047114e-05
0.00013932767445611294,9.536544328747761e-05
0.00013058748278969466,0.0001067929922889714
0.00012070656398674326,0.00011737309377824324
0.00010979819828823953,0.00012701870302067944
9.798212367312102e-05,0.00013565670336257473
8.538162234370171e-05,0.00014322824368841796
7.21205147059138e-05,0.0001496883086221662
5.832044245520988e-05,0.00015500448737197091
4.409881749284013e-05,0.00015915506205366303
2.956772861053843e-05,0.0001621266763254368
1.4833948663883362e-05,0.00016391194076114434
-2.198623857117237e-18,0.00016450736199895006
-1.4833948663882386e-05,0.00016391194076114472
-2.9567728610542905e-05,0.00016212667632543626
-4.409881749283922e-05,0.00015915506205366333
-5.832044245520993e-05,0.0001550044873719709
-7.212051470591776e-05,0.00014968830862216993
-8.538162234370655e-05,0.00014322824368841693
-9.79821236731211e-05,0.0001356567033625769
-0.00010979819828824358,0.0001270187030206799
-0.00012070656398674685,0.0001173730937782428
-0.0001305874827896951,0.00010679299228896755
-0.0001393276744561121,9.536544328747916e-05
-0.0001468228299828749,8.319048646047129e-05
-0.00015297955349511533,7.037989050686372e-05
-0.00015771672860947014,5.7055843074049776e-05
-0.00016096646786728616,4.334983991367925e-05
-0.00016267492481314663,2.9401909217851943e-05
-0.00016280329930781548,1.5360160037521106e-05
-0.0001613293331328381,1.3804882611854996e-06
-0.00015824947736696953,-1.2373855999623936e-05
-0.00015358173489209715,-2.5733209370459367e-05
-0.00014736897380861457,-3.852331160700918e-05
-0.00013968231107932812,-5.056827960974714e-05
-0.00013062402078485824,-6.169486397680481e-05
-0.00012032936045983188,-7.173790763053938e-05
