Br,Btheta
-0.00011551259894338026,3.8777855049428435e-05
-0.00011738437589247544,1.3658471215290963e-05
-0.00011171245569859575,-1.098642403976322e-05
-9.883191133509528e-05,-3.408403143427445e-05
-7.93409765498235e-05,-5.463304216471838e-05
-5.407651826541972e-05,-7.173814799892384e-05
-2.4081890252755722e-05,-8.464018218898004e-05
9.431540089280217e-06,-9.274113601199747e-05
4.512782415386454e-05,-9.562349707624912e-05
8.159342471865192e-05,-9.306352841623888e-05
0.00011738636388452404,-8.503825073752286e-05
0.00015108612504203338,-7.172600956517424e-05
0.00018134290946375718,-5.350061510931257e-05
0.00020692484453784646,-3.0919148693460946e-05
0.0002267617352398648,-4.703648981033581e-06
0.0002399839538933641,2.4282965189161246e-05
0.0002459550917380347,5.506620485360303e-05
0.0002442970683538862,8.659382027016973e-05
0.00023490653032262794,0.00011777315178809084
0.00021796158356162827,0.00014751083492461
0.000193918202269459,0.00017475345928407145
0.00016349603921055332,0.0001985276099839764
0.0001276538135549354,0.00021797761733093496
8.755494871039737e-05,0.00023239932817088746
4.4524638998109386e-05,0.00024126830600305495
-1.4786028652901974e-18,0.0002442610717373289
-4.452463899811305e-05,0.00024126830600305508
-8.755494871039602e-05,0.0002323993281708875
-0.00012765381355493783,0.00021797761733093515
-0.00016349603921055275,0.00019852760998397687
-0.00019391820226946096,0.00017475345928407031
-0.0002179615835616292,0.0001475108349246097
-0.00023490653032263236,0.00011777315178808816
-0.0002442970683538886,8.659382027016915e-05
-0.0002459550917380371,5.506620485360078e-05
-0.00023998395389336497,2.4282965189159325e-05
-0.00022676173523986592,-4.703648981034207e-06
-0.0002069248445378504,-3.0919148693462145e-05
-0.0001813429094637578,-5.350061510931346e-05
-0.00015108612504203628,-7.172600956517685e-05
-0.00011738636388452629,-8.503825073752237e-05
-8.159342471865349e-05,-9.306352841624065e-05
-4.512782415386606e-05,-9.562349707625031e-05
-9.431540089282076e-06,-9.27411360120012e-05
2.408189025275351e-05,-8.464018218898034e-05
5.4076518265417644e-05,-7.173814799892577e-05
7.934097654982463e-05,-5.463304216471994e-05
9.883191133509265e-05,-3.408403143427688e-05
0.00011171245569859407,-1.0986424039764762e-05
0.0001173843758924749,1.3658471215290793e-05
0.0001155125989433793,3.8777855049426775e-05
0.0001060409686098324,6.326534067585178e-05
8.919829330949625e-05,8.602104846735705e-05
6.549405100507236e-05,0.00010599248444114419
3.57034995405561e-05,0.00012221463167667895
8.423924075530151e-07,0.00013384759005000344
-3.7868006038934825e-05,0.00014021009716527034
-7.904441014114981e-05,0.0001408073666432198
-0.00012119184271290368,0.0001353518931621083
-0.00016275874635179522,0.00012377618894826996
-0.00020219453552354835,0.00010623681384262196
-0.00023800710646006764,8.310951049703093e-05
-0.0002688178340480683,5.4975720840592906e-05
-0.00029341175020816907,2.2601200743439378e-05
-0.0003107809001606586,-1.3092169324057487e-05
-0.0003201592816657301,-5.105998765444733e-05
-0.0003210482489797901,-9.01727732914555e-05
-0.000313231765196334,-0.00012925559832783378
-0.00029678137270812064,-0.00016712829531669815
-0.0002720511869592732,-0.00020264474696317356
-0.00023966357853065585,-0.00023472995285199184
-0.00020048647969472298,-0.0002624137933218771
-0.0001556034324440661,-0.00028486064665510013
-0.00010627759452237626,-0.00030139423919324645
-5.39109547555549e-05,-0.000311517301726927
5.78509236080426e-20,-0.00031492576008212145
5.391095475555471e-05,-0.0003115173017269276
0.00010627759452237392,-0.0003013942391932483
0.00015560343244406486,-0.00028486064665509905
0.00020048647969472312,-0.0002624137933218762
0.00023966357853065346,-0.0002347299528519923
0.00027205118695927335,-0.00020264474696317345
0.0002967813727081208,-0.00016712829531669748
0.00031323176519633264,-0.00012925559832783272
0.00032104824897978833,-9.017277329145277e-05
0.0003201592816657279,-5.105998765444805e-05
0.00031078090016065893,-1.3092169324056235e-05
0.00029341175020816934,2.2601200743439154e-05
0.00026881783404806957,5.4975720840592716e-05
0.00023800710646006823,8.310951049703083e-05
0.00020219453552354946,0.00010623681384262371
0.00016275874635179307,0.00012377618894827012
0.00012119184271290175,0.00013535189316211068
7.90444101411499e-05,0.0001408073666432199
3.7868006038935896e-05,0.00014021009716527283
-8.423924075528184e-07,0.00013384759005000498
-3.570349954055582e-05,0.0001222146316766812
-6.549405100507098e-05,0.00010599248444114392
-8.919829330949809e-05,8.602104846735991e-05
-0.00010604096860983554,6.326534067585149e-05
